model,class_name,mae,te,mse,mape,r2,params
linear,LinearRegression,0.00010931757734472925,-3.0811194195145804e-06,2.869994439560821e-08,0.19317211743574642,0.8829717010359268,{}
linearstruct,LinearRegression,0.00010988715705157011,-0.0034953764768224493,2.9461880512129524e-08,0.17807699509964833,0.8798647930082782,{'fit_intercept': False}
