model,class_name,best_cv_mean_score,best_cv_std_score,best_params
linear,LinearRegression,-113.41434399710928,10.840489179209028,{}
linearstruct,LinearRegression,-113.63301273383335,8.40823378145674,{'fit_intercept': False}
