model,class_name,r2,corr,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9984611671546773,0.9992343451145335,0.0007752743515910522,0.021120449141023852,0.003074057145180501,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
linear,LinearRegression,0.9685613597980053,0.9841551502674794,0.01583899867460462,0.09464033733115078,0.013974623416221044,{}
ridge,Ridge,0.9685612016378945,0.9841550699693611,0.01583907835673361,0.09463128344144452,0.013973387816631133,{'alpha': 0.01}
lasso,Lasso,0.9660042432661854,0.9830496744851902,0.017127291205645295,0.09935371023678964,0.014664849064085392,{'alpha': 0.01}
