mae,te,mse,mape,r2,class_name,params
64.26342626215894,-20698.626237067423,12713.355681290406,0.051702282569673866,0.9832364405071897,RandomForestRegressor,"{'max_depth': 30, 'n_estimators': 1000}"
73.84621330343043,-13568.383256563622,11915.88901394211,0.06187942086171121,0.9842879630364697,CatBoostRegressor,"{'depth': 6, 'l2_leaf_reg': 15, 'learning_rate': 0.1}"
80.80487475962339,-14662.38090924446,17058.3395946375,0.06772637557105726,0.9775072374428966,GradientBoostingRegressor,"{'learning_rate': 0.05, 'max_depth': 3}"
144.08437048060384,-45385.15427245351,51254.344506411355,0.11864589349451744,0.9324171151238483,Ridge,{'alpha': 1}
144.21317789451143,-40981.264406976414,50868.102613417715,0.11885328096070708,0.9329264054413797,LinearRegression,{}
161.96911213821997,-59672.477499519155,65949.33019385014,0.131677989492502,0.913040620593777,Lasso,{'alpha': 0.005}
353.0756591221561,384260.16561674944,735305.3280418017,0.2689841045589257,0.030442086179565897,Calculation,
