model,mae,te,mse,mape,r2,class_name,params
eng,272.27322035033234,-14816.096758460699,251494.1997375323,0.20341454063940992,0.7610818794126981,Calculation,
linear,492.0961141171024,106737.86462084249,3682985.982345533,0.3951822481194292,-2.4988166326288983,LinearRegression,{}
linearstruct,188891950.17557347,202301743262.9187,1.332889229647011e+19,32153.21814665588,-12662375117622.662,LinearRegression,{'fit_intercept': False}
