model,class_name,r2,corr,mse,mae,mape,params
cb,CatBoostRegressor,0.9797270634604393,0.9914312607528866,0.001776542737593203,0.03200711266140584,0.6818648378040642,"{'depth': 6, 'l2_leaf_reg': 1, 'learning_rate': 0.05}"
rf,RandomForestRegressor,0.9014344339931889,0.9766809367756422,0.008637423597931218,0.0578470345021235,0.8108569181577434,"{'max_depth': 30, 'n_estimators': 1000}"
gb,GradientBoostingRegressor,0.6908996267040214,0.8528258039430905,0.02708685159127015,0.09981719290459265,1.6650485061372167,"{'learning_rate': 0.01, 'max_depth': 3}"
linear,LinearRegression,0.5111914477885167,0.7149765365300577,0.04283490365641797,0.12417961868752135,2.420467617945736,{}
ridge,Ridge,0.5100218463430926,0.7141679290275963,0.04293739729120502,0.12374000594193053,2.411912056353306,{'alpha': 0.005}
lasso,Lasso,0.4326179284874099,0.669254185122521,0.04972039924355827,0.1331115187349917,2.003602827820976,{'alpha': 0.005}
