model,mae,te,mse,mape,r2,class_name,params
cb,1.9076813932207444,-43.72786010769096,8.555434672245758,0.0014468275681175163,0.9999927345806464,CatBoostRegressor,"{'learning_rate': 0.1, 'depth': 6, 'l2_leaf_reg': 7}"
gb,70.60231860350282,-3033.338963216484,34903.12736173723,0.06468881404344609,0.9703596758378271,GradientBoostingRegressor,"{'learning_rate': 0.01, 'max_depth': 5}"
rf,91.99892386156358,-4242.534183190735,29250.016063452927,0.07510494426995162,0.9751603932540458,RandomForestRegressor,"{'max_depth': 30, 'n_estimators': 200}"
ridge,142.98313369163031,-1090.7626149452897,42273.767368293404,0.12779604262782238,0.9641004040879695,Ridge,{'alpha': 1}
linear,144.66356978837237,-576.8678367655023,42984.29967910001,0.1284060031060296,0.9634970080712821,LinearRegression,{}
lasso,144.8741549899869,-2700.6973040041794,43509.94107081223,0.13166615955975508,0.9630506245400319,Lasso,{'alpha': 0.005}
linearstruct,145.24748957681877,-902.5190159090723,44640.028855053286,0.12950211433967257,0.9620909349423217,LinearRegression,{'fit_intercept': False}
eng,318.3693747832371,-37058.50430957249,217584.4860484148,0.26132289149468124,0.8152235863481719,Calculation,
