model,mae,te,mse,mape,r2,class_name,params
rf,80.5144370751546,2375.6774183087305,14888.082647272451,0.07198357517950076,0.9879449230304655,RandomForestRegressor,"{'max_depth': 10, 'n_estimators': 700}"
cb,100.93330675953409,540.9215635479445,22474.568661417226,0.08561215629027803,0.9818020452002187,CatBoostRegressor,"{'learning_rate': 0.01, 'depth': 8, 'l2_leaf_reg': 1}"
gb,126.8490140227525,1803.1807406856756,36932.61035853863,0.11859500628123447,0.9700951780624635,GradientBoostingRegressor,"{'learning_rate': 0.005, 'max_depth': 4}"
lasso,174.21458226852192,15561.177100861172,82946.45705444078,0.16052882902160592,0.93283715923456,Lasso,{'alpha': 0.005}
ridge,177.25469124820515,14225.98158802566,99742.65829944242,0.16831676212523808,0.9192370534585903,Ridge,{'alpha': 100}
linear,208.1749589994661,10363.288465742893,128770.0740195237,0.19334511272263974,0.8957331719298051,LinearRegression,{}
eng,279.1433792121064,-58384.42941313401,178781.22865791814,0.22150885741387186,0.8552384801159073,Calculation,
