model,class_name,mae,te,mse,mape,r2,params
cb,CatBoostRegressor,41.58322310239469,-6496.7824732698355,3577.8366736822445,0.03277537898476575,0.9961575458699402,"{'depth': 6, 'l2_leaf_reg': 1, 'learning_rate': 0.05}"
rf,RandomForestRegressor,58.44384904958371,-20145.73846715835,10485.587940782632,0.04508801142426449,0.9887388960525973,"{'max_depth': 30, 'n_estimators': 1000}"
gb,GradientBoostingRegressor,63.14276885605905,-10815.78219659171,10686.310389846707,0.05056995801464486,0.9885233281343982,"{'learning_rate': 0.01, 'max_depth': 6}"
ridge,Ridge,120.10787120374253,-15706.782564061588,34388.33373798405,0.09720506793839541,0.9630682987936956,{'alpha': 0.1}
linear,LinearRegression,120.14412196532545,-15573.418803250148,34473.24081663114,0.0972714621431954,0.9629771119719441,{}
lasso,Lasso,128.07836245505743,-29067.12033980037,39137.09001888734,0.10265752553168532,0.957968323627578,{'alpha': 0.005}
