model,class_name,r2,corr,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9902356488337347,0.9951455576137003,0.004919345880965818,0.050678183580355085,0.007511016270731885,"{'learning_rate': 0.01, 'max_depth': 6}"
linear,LinearRegression,0.9667138359130806,0.9832160677659214,0.016769793650996935,0.0979372319829221,0.014490406446357898,{}
ridge,Ridge,0.9666985329802394,0.983208512022121,0.01677750337162833,0.09797654555417085,0.01449458078561251,{'alpha': 1}
lasso,Lasso,0.9659097790068906,0.9828585673058252,0.017174882935699617,0.09972312260237214,0.014742895542631133,{'alpha': 0.005}
