model,class_name,mae,te,mse,mape,r2,params
linear,LinearRegression,0.00011767229666276808,-1.6802119831356432e-05,3.143196033582298e-08,0.1803190065021067,0.899763914581257,{}
linearstruct,LinearRegression,0.00012109827127160438,-0.027681183802608453,3.33818439520043e-08,0.1603317999527629,0.8935457627822614,{'fit_intercept': False}
