mae,te,mse,mape,r2,class_name,params
67.35378733113419,-13399.938857879428,11669.48637145579,0.053495049129457926,0.9872610322998536,GradientBoostingRegressor,"{'learning_rate': 0.01, 'max_depth': 6}"
121.53643557023966,-17219.102541307333,35725.26726873044,0.09984295760601505,0.9610005949423224,Ridge,{'alpha': 0.1}
121.70646745344989,-17093.679315719295,35822.368265666315,0.09997100256417873,0.9608945948644917,LinearRegression,{}
127.00948431459175,-32224.070508540884,39236.631302480215,0.10364374025911084,0.9571674225484792,Lasso,{'alpha': 0.005}
310.9508948946292,197401.5818008089,408578.7201165919,0.23318194993828578,0.5539759889292294,Calculation,
