model,class_name,mae,te,mse,mape,r2,params
linear,LinearRegression,0.00010982584153640352,-7.326298843738158e-06,2.7371025452884762e-08,0.1715969191732718,0.9030479645685442,{}
linearstruct,LinearRegression,0.00011138978524601238,-0.009372848612202733,2.8269344039200794e-08,0.1643153525582347,0.8998659933428345,{'fit_intercept': False}
