model,class_name,mae,te,mse,mape,r2,params
cb,CatBoostRegressor,37.56794283476723,-5518.411516555121,2924.1065402176378,0.030384817762700893,0.9961443355177743,"{'depth': 6, 'l2_leaf_reg': 1, 'learning_rate': 0.05}"
rf,RandomForestRegressor,50.04907280160212,-15571.505666325871,7422.801655010421,0.04078477854413932,0.9902124521435187,"{'max_depth': 50, 'n_estimators': 700}"
gb,GradientBoostingRegressor,69.20654690319675,-11413.288651728042,12163.345461110537,0.05664812686028251,0.9839616722460617,"{'learning_rate': 0.01, 'max_depth': 5}"
linear,LinearRegression,110.25234497800744,-13302.087590327044,30307.473204762693,0.09265578470512882,0.9600372126068588,{}
ridge,Ridge,110.46314939684676,-13434.415111076312,30123.754102827766,0.09295423581004751,0.9602794606940247,{'alpha': 1}
lasso,Lasso,115.94431447768126,-22849.83541445156,32606.35574398257,0.09670557881611397,0.9570059551497967,{'alpha': 0.005}
