model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,12.963831269255214,-624.1307272736954,632.7216986724436,0.009060638341722122,0.9992726170480276,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
linear,LinearRegression,116.792395863726,-3962.4002322976357,31980.069480830036,0.09064224714148432,0.9632354044565619,{}
ridge,Ridge,116.82711242709851,-3964.952624926023,32030.75860109168,0.09060864333304564,0.963177131756248,{'alpha': 0.01}
lasso,Lasso,127.73039790896381,-10394.59333984274,40158.772715692474,0.09816514817727248,0.953833088533522,{'alpha': 0.01}
