"Listing"

"WFR Listing"
"Created 09 March 2022 19:54"


"CVN","Stock Exchange Ticker","Speed (knots)","Speed category","Great Lakes Fitted","Contract Date Ind","Builder Yard Location","Air Draft From Water Line (m)","Vessel Name Date","Ice Class (Ind)","Ice Notation","FEU Max In Holds","FEU Max On Deck","Deck Strength (sq m t)","Deck Cargo (Ind)","SOx Scrubber Indicator","BWMS Status","Pool Operator Country/Region","BWMS 1 Retrofit Date","BWMS Technology Type","Auxiliary Engine Detail","BWMS 2 Retrofit Date","Propulsor Detail","Maximum Speed (knots)","Total Cargo Decks No","Hatch Max Length (m)","Hatch Max Width (m)","Heavy Lift (Ind)","Hull Type","Reefer TEU Capacity","Decks No","Hatches Total No","SOx Scrubber Details","NOx Detail","Main Engine LNG Capable","Alternative Fuel Type Ready","Dwt per TEU","Aux Consumption at Ballast Speed (tpd)","Boiler Detail","Emergency Engine Detail"
11601843,,10,"Service",,,"Aukra",,"01-Aug-2012","N",,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical)",,,,,,,70,,,,,,,11.94
12397075,,18.65,"Service","N",,"La Ciotat",42.23,"01-Jan-2000","N",,,,,"Y",,,,,,"2 x Aux. Diesel Gen. - Wartsila 4-stroke 8R22HF - 4-stroke 8-cyl. 220mm x 240mm bore/stroke 3,000mkW total at 1,100rpm driving 2 x AC generator(s), 2 x Aux. Diesel Gen. - Wartsila 4-stroke 6R22HF - 4-stroke 6-cyl. 220mm x 240mm bore/stroke 2,250mkW total at 1,100rpm driving 2 x AC generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 97rpm",,,,,,,,,8,,,,,20.17,,"1 x Boiler, Oil/Gas fired - Aalborg -  AQ-10/12W, 1 x Boiler, Exhaust Heated","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)"
12397109,,18,"Service","N",,"La Ciotat",47.7,"01-Jan-2000","N",,,,,"Y",,,,,,"2 x Aux. Diesel Gen. - Wartsila 4-stroke 8R22HF - 4-stroke 8-cyl. 220mm x 240mm bore/stroke 3,000mkW total at 1,100rpm driving 2 x AC generator(s), 2 x Aux. Diesel Gen. - Wartsila 4-stroke 6R22HF - 4-stroke 6-cyl. 220mm x 240mm bore/stroke 2,250mkW total at 1,100rpm driving 2 x AC generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 98rpm",,,,,,,,,9,,,,,20.18,,"1 x Boiler, Oil/Gas fired - Aalborg -  AQ-10/12W, 1 x Boiler, Exhaust Heated","1 x Emergency Diesel Gen. - Caterpillar 3306-TA - 4-stroke 6-cyl. 121mm x 152mm bore/stroke 265mkW total at 1,800rpm driving 1 x AC generator(s)"
12406249,,18.85,"Service",,,"La Ciotat",47.09,"01-Jan-2000","N",,,,,"Y",,,,,,"2 x Aux. Diesel Gen. - Wartsila 4-stroke 8R22HF - 4-stroke 8-cyl. 220mm x 240mm bore/stroke 1,500mkW total at 1,000rpm driving 2 x generator(s), 2 x Aux. Diesel Gen. - Wartsila 4-stroke 6R22HF - 4-stroke 6-cyl. 220mm x 240mm bore/stroke 1,125mkW total at 900rpm driving 2 x generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 98rpm",,,,,,,,,8,,,,,20.18,,"1 x Boiler, Exhaust Heated, 1 x Boiler, Oil/Gas fired - Aalborg -  AQ-10/12W","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x generator(s)"
12406373,,18.3,"Service","N",,"Paris",42.23,"01-Mar-2010","N",,,,,"Y",,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 98rpm",,,,,,,,,8,,,,,20.15
12784011,,24,"Service",,,"Geoje",,"01-Jan-2004","N",,,,,,,,,,,,,"1 x CP Propeller (Aft Centre) (mechanical), 102rpm",,,,,,,,,,,,,,12.56
12785771,,18.5,"Service",,,"Rio de Janeiro",,"01-May-2015","Y","E",,,,,,,,,,,,"1 x CP Propeller (Aft Centre) (mechanical), KaMeWa, 98rpm",,,,,,,800,,9,,,,,14.32,,"1 x Boiler, Exhaust Heated - 380m2 at 9 bar, 1 x Boiler, Oil/Gas fired - Aalborg -  43.20 m2 at 9 bar"
12789061,,18,"Service",,,"Ulsan",,"01-Oct-2019","N",,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,200,,18,,,,,15.73
12789195,,18,"Service",,,"Ulsan",,"01-Oct-2019","N",,,,,,,,,,,,,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,200,,18,,,,,15.73
12789937,"MATX",22.5,"Service",,,"San Diego",,"01-Jan-1992","N",,,,,,"Y","Fitted",,"19-Jun-2020",,,,"1 x FP Propeller (Aft Centre) (mechanical), 93rpm",,,,,,,600,,27,"1 x Exhaust Scrubber - SOx",,,,14.14
12790083,,18.5,"Service",,,"Rostock",,"01-Jan-2019","Y","E",258,426,,,,,,,,"3 x Aux. Diesel Gen. - 4-stroke 1,920mkW total driving 3 x AC generator(s)",,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,12.48,21.08,,,300,,8,,,,,14.52,,"1 x Boiler, Oil/Gas fired -  at 9 bar, 1 x Boiler, Exhaust Heated at 10 bar","1 x Emergency Diesel Gen. - 4-stroke 133mkW total driving 1 x AC generator(s)"
