"Listing"

"WFR Listing"
"Created 16 February 2022 05:00"


"CVN","Age Scrapped","Fleet Type","Bale Capacity (cu m)","Sister Vessel Code","Owner Size","Post Panamax (Ind)","Post Panamax Old Locks (Ind)","SOx Scrubber 1 Retrofit Indicator","Demo Buyer","Stock Exchange","Panama NT","Suez NT","P and I Club
","Air Draft From Keel","Last Hull Survey Date","EST Number (Energy Saving Technologies)","EST Detail (Energy Saving Technologies)","Hull Survey Due Date","Consumption (tpd)","Deballast Cap (cu m/h)","CGT","LBP (m)","Gear (Ind)","Log fitted (Ind)","ConBulk","Pool Operator","Manager","Manager Country/Region","Operator Group","Operator Nationality/Region","Eco-Speed - Ballast (knots)","Eco-Speed - Laden (knots)","Main Consumption at Laden Speed (tpd)","Main Consumption at Ballast Speed (tpd)","Main Consumption at Eco-Speed Ballast (tpd)","Main Consumption at Eco-Speed Laden (tpd)","Australia Fitted Ind","Builder Country/Region","Operator Country/Region"
16060357,,"Bulkers",24497,72587,"Small (6-10) ",,"N",,,,,,"West of England P&I",,"02-May-2020",,,"22-Jul-2025",,,12188.03,168,"Y","Y",,,"COSCO Shpg Spec","China P.R.","China COSCO Shipping","China P.R.",,,,,,,,"China P.R.","China P.R."
16130601,,"Bulkers",38849,72587,"Medium (11-20)",,"N",,,,,,"North of England P&I",,"05-Jan-2017",,,"28-Feb-2022",23.7,,12188.40,169.02,"Y","Y",,,"NSC Shipping","Germany",,,,,,,,,,"China P.R."
16060331,,"Bulkers",24497,72587,"Small (6-10) ",,"N",,,,,,"West of England P&I",,"10-Jun-2020",,,"29-Jun-2025",,,12188.03,168,"Y","Y",,,"COSCO Shpg Spec","China P.R.",,,,,,,,,,"China P.R."
16156951,,"Bulkers",70557,76230,"Very Small (1-5) ",,"N",,,"OTCQX",26849,30735,"West of England P&I",48.42,"30-Oct-2021",,,"27-Oct-2026",31.5,1862,16333.73,185.75,"Y","N",,,"C Transport Maritime","Monaco",,,,,,,,,"Y","Philippines"
16156948,,"Bulkers",,75779,"Extra Large (100+)",,"Y",,,,,,"North of England P&I",,"04-Nov-2016",,,"15-Feb-2022",,5600,30554.42,286.9,"N",,,,"Synergy Maritime","India",,,,,,,,,,"Philippines"
16179721,,"Bulkers",,76618,"Extra Large (100+)",,"Y","Y",,"Tokyo",,,"Japan P&I",,"19-Oct-2018",,,"28-Nov-2023",,,30545.12,286.9,"N",,,,"Magsaysay MOL","Philippines",,,,,,,,,,"Philippines"
16179705,,"Bulkers",,93691,"Extra Large (100+)",,"Y","Y",,"Tokyo",,,"Japan P&I",,"16-Aug-2017",,,"20-Aug-2022",,,30956.08,286.9,"N",,,,"Magsaysay MOL","Philippines",,,,,,,,,,"Philippines"
16183515,,"Bulkers",70122,76230,"Very Large (51-100)",,"N",,,,26791,30623,"Gard P&I",48.42,"19-Jun-2018",,,"21-Jul-2023",31,1862,16333.73,185.75,"Y","N",,,"Cido Shpg (Korea)","South Korea",,,12.5,13,31,31,22.5,27.5,"Y","Philippines"
16156919,,"Bulkers",70557,76230,"Large (21-50)",,"N",,,,26849,30735,"The Swedish Club P&I",48.42,"05-May-2021",,,"30-May-2026",33,1862,16333.73,185.75,"Y","N",,,"V. Ships (Greece)","Greece",,,,,,,,,"Y","Philippines"
16063990,,"Bulkers",70557,76230,"Small (6-10) ",,"N",,,"Taiwan",26849,30735,"Standard Club P&I",48.42,"12-Jun-2021",,,"09-May-2026",33,1862,16333.73,185.75,"Y","N",,,"First Steamship","Taiwan",,,,,,,,,"Y","Philippines"
