model,class_name,r2,mse,mae,mape,params
rf,RandomForestRegressor,0.941846509850866,4.6787552263899153e-05,0.005266560578794391,0.058013145954964374,"{'max_depth': 10, 'n_estimators': 700}"
cb,CatBoostRegressor,0.9333446141054282,5.362777613544635e-05,0.005548716564353792,0.062311253679200505,"{'depth': 6, 'l2_leaf_reg': 7, 'learning_rate': 0.05}"
gb,GradientBoostingRegressor,0.9037475457391482,7.744017981911674e-05,0.006390940616773788,0.07079750826235981,"{'learning_rate': 0.005, 'max_depth': 6}"
linear,LinearRegression,0.7905812499605407,0.00016848843788024213,0.009463566198932809,0.10480017083675428,{}
ridge,Ridge,0.7895428484175587,0.00016932388673014933,0.009495365972834843,0.10524710488857629,{'alpha': 10}
lasso,Lasso,0.7327571927842724,0.00021501094392944496,0.010844628055311532,0.1232849766132088,{'alpha': 0.005}
