model,class_name,r2,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9888269620545502,3.2598578530596756e-05,0.004211321789805423,0.045243998289015666,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
cb,CatBoostRegressor,0.9872724161827346,3.713413868256359e-05,0.0047807478606978,0.05213563873953055,{'verbose': 0}
rf,RandomForestRegressor,0.8630951269085151,0.0003994351651254948,0.006531764630193753,0.06354695788206455,"{'max_depth': 10, 'n_estimators': 200}"
linear,LinearRegression,0.332887654134736,0.001946374325550005,0.012958012840236711,0.1266590137358018,{}
ridge,Ridge,0.33282627039347656,0.0019465534194293703,0.012955193764826829,0.12662403320465715,{'alpha': 0.01}
lasso,Lasso,0.2086960409883254,0.002308717143480154,0.015119448947023386,0.15027644388721173,{'alpha': 0.01}
