DATAFLOW,LAST UPDATE,freq,tonnage,vessel,unit,rep_mar,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,DK_0DKCPH,2020-Q3,69,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,DK_0DKCPH,2020-Q4,60,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,DK_0DKEBJ,2020-Q2,3,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,DK_0DKEBJ,2020-Q3,3,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,DK_0DKEBJ,2020-Q4,3,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,DK_0DKFRC,2020-Q1,50,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,DK_0DKFRC,2020-Q2,50,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,DK_0DKFRC,2020-Q3,66,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,DK_0DKFRC,2020-Q4,73,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,DK_0DKKAL,2020-Q1,13,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,DK_0DKKAL,2020-Q2,15,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,DK_0DKKAL,2020-Q3,13,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,DK_0DKKAL,2020-Q4,13,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,DK_0DKKOG,2020-Q1,1,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,DK_0DKKOG,2020-Q3,2,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,DK_0DKKOL,2020-Q2,1,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,DK_0DKKOL,2020-Q3,1,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,DK_0DKKOL,2020-Q4,1,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EE,2020-Q1,71,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EE,2020-Q2,85,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EE,2020-Q3,81,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EE,2020-Q4,82,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EE_0EEKND,2020-Q4,1,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EE_0EETLL,2020-Q1,71,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EE_0EETLL,2020-Q2,85,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EE_0EETLL,2020-Q3,81,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EE_0EETLL,2020-Q4,81,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL,2020-Q1,957,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL,2020-Q2,981,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL,2020-Q3,919,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL,2020-Q4,802,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL_0GRAPL,2020-Q4,1,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL_0GRHER,2020-Q1,1,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL_0GRHER,2020-Q2,1,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL_0GRHER,2020-Q3,14,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL_0GRHER,2020-Q4,11,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL_0GRJTR,2020-Q4,1,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL_0GRKVA,2020-Q3,1,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL_0GRLAV,2020-Q3,1,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL_0GRPIR,2020-Q1,856,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL_0GRPIR,2020-Q2,880,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL_0GRPIR,2020-Q3,793,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL_0GRPIR,2020-Q4,701,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL_0GRSKG,2020-Q1,92,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL_0GRSKG,2020-Q2,97,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL_0GRSKG,2020-Q3,107,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL_0GRSKG,2020-Q4,86,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL_0GRVOL,2020-Q1,8,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL_0GRVOL,2020-Q2,3,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL_0GRVOL,2020-Q3,3,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,EL_0GRVOL,2020-Q4,2,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES,2020-Q1,3547,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES,2020-Q2,3494,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES,2020-Q3,3743,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES,2020-Q4,3608,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES_1,2020-Q1,411,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES_1,2020-Q2,434,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES_1,2020-Q3,451,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES_1,2020-Q4,347,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES_1ESAVS,2020-Q2,3,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES_1ESAVS,2020-Q3,4,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES_1ESBIO,2020-Q1,140,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES_1ESBIO,2020-Q2,151,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES_1ESBIO,2020-Q3,148,
ESTAT:MAR_TF_QM$DEFAULTVIEW(1.0),25/05/22 23:00:00,Q,TOTAL,ODC_CNT,NR,ES_1ESBIO,2020-Q4,72,
