CVN,imo,Name,mmsi,Ex.Name,Flag.State,Operator,Owner,Group.Owner,Built.Date,Built.Year,Keel.Laid.Date,Contract.Date,LDT,Demo.Price.LDT,Demo.Date,Dwt,Size.Category,Beam.Mld..m.,Draught..m.,Gear.Detail,Price..NB.,Currency..NB.,Main.Engine.Fuel.Type,Main.Consumption.at.Service.Speed..tpd..,Main.Engine.Detail,HP.Total.Propulsion,SOx.Scrubber.Status,Eco...Electronic.Engine,Environmental.Detail,Service.Speed..knots.,Holds.Total.No,Grain.Capacity..cu.m.,Type,Main.Global.Zone..Last.12.Months...,Est.Crew.No,LOA..m.,Ballast.Speed..knots.,Laden.Speed..knots.,Main.Engine.LNG.Ready,Owner.Nationality.Region,Builder,Status,GT,Year.Rebuilt.Convert,Old.Type,Main.Bunker.Capacity..m3.,Beta.Atlantic.Pacific.Based..Last.12.Months.,TEU,FEU.Total.Cap,Launch.Date,Operational.Speed..knots.,TPC,NT,Strengthened.for.Heavy.Cargo,Strengthened.for.Ore,Owner.Main.Vessel.Type,SOx.Scrubber.1.Retrofit.Date,Max.TEU.in.Holds,Max.TEU.on.Deck,Alternative.Name,Ballast.Cap..cu.m.,Propulsor.Detail,Crew.Total.No,Public.Listed.Company,Financial.Lessor.Owner,Alternative.Fuel.Types,Cargo.Interests.Company,State.Interests.Company,Private.Equity.Company,Joint.Venture.Company..Owner.,Hull.No,Registered.Owner.Company,Box.Hold.Ind,Group.Owner.Country.Region,Great.Lakes.Only,Call.Sign,Age.Scrapped,Fleet.Type,Bale.Capacity..cu.m.,Sister.Vessel.Code,Owner.Size,Post.Panamax..Ind.,Post.Panamax.Old.Locks..Ind.,SOx.Scrubber.1.Retrofit.Indicator,Demo.Buyer,Stock.Exchange,Panama.NT,Suez.NT,P.and.I.Club.,Air.Draft.From.Keel,Last.Hull.Survey.Date,EST.Number..Energy.Saving.Technologies.,EST.Detail..Energy.Saving.Technologies.,Hull.Survey.Due.Date,Consumption..tpd.,Deballast.Cap..cu.m.h.,CGT,LBP..m.,Gear..Ind.,Log.fitted..Ind.,ConBulk,Pool.Operator,Manager,Manager.Country.Region,Operator.Group,Operator.Nationality.Region,Eco.Speed...Ballast..knots.,Eco.Speed...Laden..knots.,Main.Consumption.at.Laden.Speed..tpd.,Main.Consumption.at.Ballast.Speed..tpd.,Main.Consumption.at.Eco.Speed.Ballast..tpd.,Main.Consumption.at.Eco.Speed.Laden..tpd.,Australia.Fitted.Ind,Builder.Country.Region,Operator.Country.Region,Stock.Exchange.Ticker,Speed..knots.,Speed.category,Great.Lakes.Fitted,Contract.Date.Ind,Self.Unloader..Ind.,Builder.Yard.Location,Air.Draft.From.Water.Line..m.,Demo.Location,Manager.Group,Grabs.Ind,Vessel.Name.Date,Ice.Class..Ind.,Ice.Notation,Self.Unloader.Type,Original.Builder,Original.Builder.Group,FEU.Max.In.Holds,FEU.Max.On.Deck,Deck.Strength..sq.m.t.,Deck.Cargo..Ind.,SOx.Scrubber.Indicator,BWMS.Status,Deck.Timber.Loading..Ind.,Pool.Operator.Country.Region,BWMS.1.Retrofit.Date,BWMS.Technology.Type,Grabs.No,Deck.Cargo.Height..m.,Auxiliary.Engine.Detail,BWMS.2.Retrofit.Date,Maximum.Speed..knots.,Self.Unloader.Cap..t.hr.,Total.Cargo.Decks.No,Hatch.Max.Length..m.,Hatch.Max.Width..m.,Heavy.Lift..Ind.,Hull.Type,Hatches.Total.No,SOx.Scrubber.Details,NOx.Detail,Main.Engine.LNG.Capable,Alternative.Fuel.Type.Ready,Dwt.per.TEU,Beta.Deployment..Last.12.Months.,Beta.Port..Last.12.Months.,Beta.Country..Last.12.Months.,Beta.Region..Last.12.Months.,Beta.Global.Zone.Group..Last.12.Months.,West.Coast.N.America.Deployment..Time.in.Last.12.Months....,West.Coast.S.America.Deployment..Time.in.Last.12.Months....,East.Coast.N.America.Deployment..Time.in.Last.12.Months....,East.Coast.S.America.Deployment..Time.in.Last.12.Months....,West.Coast.Africa.Deployment..Time.in.Last.12.Months....,UK.Cont.Deployment..Time.in.Last.12.Months....,East.Coast.Africa.Deployment..Time.in.Last.12.Months....,Med.Black.Sea.Deployment..Time.in.Last.12.Months....,Australasia.Deployment..Time.in.Last.12.Months....,Middle.East.Deployment..Time.in.Last.12.Months....,East.Asia.Deployment..Time.in.Last.12.Months....,Indian.Subcont.Deployment..Time.in.Last.12.Months....,SE.Asia.Deployment..Time.in.Last.12.Months....,North.Asia.Deployment..Time.in.Last.12.Months....,Southern.Ocean.Deployment..Time.in.Last.12.Months....,Arctic.Deployment..Time.in.Last.12.Months....,Aux.Consumption.at.Ballast.Speed..tpd.,Aux.Consumption.at.Laden.Speed..tpd.,Aux.Consumption.In.Port...Idle..tpd.,Aux.Consumption.In.Port...Working..tpd.,Aux.Consumption.In.Port..tpd.,Aux.Consumption.at.Service.Speed..tpd.,Boiler.Detail,Hatch.Description,Emergency.Engine.Detail,Depth.Moulded..m.,Group,Beam.Ext..m.,year,MRV.EU.distance,report_fc,MRV.method.a,MRV.method.b,MRV.method.c,MRV.method.d,MRV.verifier.country,MRV.verifier.name,MRV.ship.type,timestamp_count,distance_sum,work_sum,trip_nunique,interpolated_sum,W_component_first,ME_W_ref_first,ME_SFC_base_first,ME_SFC_base_mean,t_m_times_v_n_sum,t_m_times_v_n_squared_sum,t_m_times_v_n_cubed_sum,t_over_t_ref_with_m_sum,t_over_t_ref_without_m_sum,v_over_v_ref_with_n_sum,v_over_v_ref_without_n_sum,rel_power_ship_sum,rel_power_ship_squared_sum,rel_power_ship_cubed_sum,cal_fc,cal_fcme,speed_mean,draught_mean,port_frac,longest_jump,total_jump_distance,missing_frac_sea,speed_sea_count,speed_sea_mean,speed_sea_var,W_rel_linspline_sum,W_rel_quadspline_sum,age,residual,cal_fc_auxbo,report_fcme,log_report_fc,log_report_fcme,log_cal_fc,log_cal_fcme,distance_difference,distance_difference_rel,jump_distance_frac,within_tol_jumps
16080692.0,9439125,Ocean Caesar,370118000.0,,Panama,,Kitaura Kaiun KK,Kitaura Kaiun KK,2008-06-01,2008.0,2004-08-12,2006-03-01,,,,180176.0,Capesize,45.0,18.17,,,,VLS IFO,70.0,"1 x Diesel - MAN B. & W. 6S70MC-C7.1 - 2-stroke 6-cyl. 700mm x2800mm bore/stroke 18,660mkW total at 91rpm",25353.0,,,2 x BWTS - Ballast Water Treatment System - Sunrui BC-2500 at 2500cu.m/hr - 2021 installation year,14.5,9.0,199725.0,Bulk Carrier,South East Asia (15.7 %),20.0,288.93,,,,Japan,Imabari SB Saijo,In Service,90091.0,,,5964.0,Atlantic/Pacific,,,2008-04-16,11.45,121.4,59287.0,Y,,Bulker,,,,Ocean Caesar,54210.0,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",,,,,,,,,8068,"SEA GREEN SHIPPING, S.A.",N,Japan,,3ERO5,,Bulkers,,76225.0,Medium (11-20),,Y,,,,,,Standard Club P&I,,2021-06-12,,,2026-09-07,70.0,4901.0,30531.89,281.61,N,,,,Kitaura Kaiun KK,Japan,,,,,,,,,Y,Japan,,,14.5,Service,,M,N,Saijo,,,Kitaura Kaiun KK,N,2008-06-01,N,,,Imabari SB Saijo,Imabari Shipbuilding,,,,,,Fitted,,,2021-06-12,FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION,,,"3 x Aux. Diesel Gen. - Yanmar 6N21AL-DV - 4-stroke 6-cyl. 210mm x 290mm bore/stroke 2,340mkW total at 900rpm driving 3 x AC generator(s) at 60Hz",,,,1.0,15.66,20.8,N,,9.0,,,,,,International,,,,,5.0,,6.0,6.0,13.0,0.0,15.0,7.0,3.0,8.0,15.0,5.0,16.0,,,,,,,,,,,S,,24.7,Bulk Carrier,,2020,9839.24154987634,1432.2,,,Yes,,Japan,Nippon Kaiji Kyokai,Bulk carrier,1464,9916.232337336583,1328628.7081700163,4,340,6.086019059883456e-05,18660.0,175.0,175.0,8362881.0,119535920000.0,3607203700000000.0,1201.0990372680064,1095.5040771618735,469.420885658994,697.2650539147796,404.6482444167055,279.86069834830755,408.6352952890979,2477.4002311292093,2309.045331129209,6.905972506830601,13.596522263490437,0.4036885245901639,106.53517150878906,0.0,0.0974770642201834,872.0,11.508871935923166,3.1898589982778414,134.25099162224785,405.1240812737862,12.0,-0.5477035774892283,168.35490000000027,1263.8450999999998,7.267664985430799,7.142704943071049,7.815368562920027,7.7450224271887524,-76.99078746024315,-0.007824870145728944,0.0,True
15782337.0,9325025,Montecristo,248397000.0,Mineral Monaco,Malta,Cardiff Marine,Cardiff Marine,Cardiff Marine,2005-05-01,2005.0,2004-12-10,2004-03-01,,,,180263.0,Capesize,45.0,18.17,,,,IFO 380,61.5,"1 x Diesel - MAN B. & W. 6S70MC-C7.1 - 2-stroke 6-cyl. 700mm x2800mm bore/stroke 18,660mkW total at 91rpm",25353.0,Fitted,,"1 x Exhaust Scrubber - SOx - PANASIA PaSOx™ - 2020 installation year, 1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 3000cu.m/hr - 2020 installation year",14.5,9.0,199725.0,Bulk Carrier,Australasia (19.5 %),12.0,288.93,,,,Greece,Imabari SB Saijo,In Service,90091.0,,,5985.0,Atlantic/Pacific,,,2005-03-11,12.25,121.4,59287.0,Y,,Crude/Products Tanker,2020-05-02,,,Montecristo,54602.0,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",12.0,,,,,,,,8038,OCEANPOWER OWNERS INC,N,Greece,N,9HA2348,,Bulkers,,76225.0,Very Large (51-100),,Y,Y,,,,,Gard P&I,,2020-05-01,1.0,1 x Wake Equalizing Duct - Schneekluth Hydro Schneekluth WED - 2020 installation year,2025-05-16,61.5,4901.0,30531.89,281.61,N,,,,TMS Dry,Greece,Cardiff Marine,Greece,,,,,,,Y,Japan,Greece,,14.5,Service,N,,N,Saijo,,,Dryships,N,2010-07-01,N,,,Imabari SB Saijo,Imabari Shipbuilding,,,,N,Y,Fitted,N,,2020-05-02,FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION,,,3 x Aux. Diesel Gen. - Yanmar 6N18AL-EV - 4-stroke 6-cyl. 180mm x 280mm bore/stroke  at 900rpm driving 3 x ac generator(s),,,,1.0,15.66,20.8,N,,9.0,1 x Exhaust Scrubber - SOx - PANASIA,,,,,International,,,,,,,,,5.0,8.0,5.0,18.0,20.0,11.0,12.0,11.0,11.0,,,,,,,,,,,F,1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x ac generator(s),24.7,Bulk Carrier,,2020,8228.903357589685,1289.14,Yes,,,,Greece,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Bulk carrier,881,8269.21322820442,1406073.9947823402,3,82,6.086019059883456e-05,18660.0,175.0,175.0,8334874.0,122960190000.0,1954366300000000.0,754.5620789790053,703.9352828484022,461.5928884554125,569.0720800214511,403.2930827209744,287.8776916529315,221.39672911134667,1809.715554394138,1718.920604394138,9.366112283626562,14.518165614358685,0.264472190692395,173.86253356933594,0.0,0.0958268933539412,647.0,12.698480667986862,3.6884836607454807,87.1147341301657,30.22514521845612,15.0,-0.33897136145656237,90.79494999999997,1198.3450500000001,7.162506018598858,7.089530895110936,7.50147738005542,7.450033408506116,-40.3098706147357,-0.004898571396826174,0.0,True
12760365.0,9271339,Berge Cristobal,232012566.0,Carouge,Isle of Man,Berge Bulk,Berge Bulk,Berge Bulk,2003-08-01,2003.0,2002-06-20,2000-10-06,21495.0,,,177253.0,Capesize,45.0,17.96,,,,IFO 380,59.0,"1 x Diesel - MAN B. & W. 6S70MC6.1 - 2-stroke 6-cyl. 700mm x2674mm bore/stroke 16,091mkW total at 91rpm",21877.0,Fitted,,1 x Exhaust Scrubber - SOx - 2020 installation year,14.5,9.0,198697.0,Bulk Carrier,East Asia (30.9 %),20.0,288.97,14.5,13.3,,Bermuda,Namura Shipbuilding,In Service,89559.0,,,5382.0,Pacific,,,2003-05-14,10.84,121.4,59055.0,Y,,Capesize Bulker,2020-02-13,,,Berge Cristobal,53214.0,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",20.0,,,,,,,,225,Berge Cristobal Co Inc,,Bermuda,N,MCFW7,,Bulkers,195968.0,76311.0,Very Large (51-100),,Y,Y,,,,84965.0,Gard P&I,54.63,2018-07-31,,,2023-07-30,51.0,5490.0,30421.78,279.0,N,N,,,Berge Bulk Mrtm,Singapore,Berge Bulk,Bermuda,12.0,11.0,51.0,48.0,29.0,30.0,Y,Japan,Bermuda,,13.3,Laden,N,,N,Imari,45.73,,Berge Bulk,N,2018-01-01,N,,,Namura Shipbuilding,Namura Zosensho,,,,N,Y,,N,,,,,,,,,,1.0,16.32,20.16,N,,9.0,1 x Exhaust Scrubber - SOx,,,,,International,,,,,,,,,11.0,,19.0,,6.0,2.0,31.0,12.0,19.0,,,,2.0,2.0,1.6,3.5,,,,S,,24.4,Bulk Carrier,45.0,2020,8943.807704552692,1123.7,,Yes,,,France,VERIFAVIA SARL,Bulk carrier,878,8941.998617384186,1315165.9684412547,3,122,6.132892903282683e-05,16091.0,175.0,175.0,6368366.5,63104340000.0,700953560000000.0,620.7480726265188,520.1885265868597,432.2378691661413,616.166981025643,310.5144865814706,150.02611123506395,81.25510887896596,1221.3351737413395,1140.3760237413394,10.175878016443622,10.64075847095672,0.1389521640091116,258.3250732421875,0.0,0.1483443708609271,755.0,11.800138400248343,3.0338046423489797,9.278939563580709,3.289843166976768,17.0,-0.08324677264359792,80.95915000000014,1042.74085,7.025271612409976,6.9505665096595735,7.108518385053574,7.039989851872989,1.8090871685053571,0.00020227259219632735,0.0,True
16017669.0,9386512,Robusto,248005000.0,Mineral London,Malta,Cardiff Marine,Cardiff Marine,Cardiff Marine,2006-11-01,2006.0,2004-12-30,2003-06-29,,,,173949.0,Capesize,45.0,18.12,,,,IFO 380,54.7,"1 x Diesel - MAN B. & W. 6S70MC6.1 - 2-stroke 6-cyl. 700mm x2674mm bore/stroke 16,852mkW total at 91rpm",22912.0,Fitted,,"1 x Exhaust Scrubber - SOx - PANASIA PaSOx™ - 2020 installation year, 1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 3000cu.m/hr - 2020 installation year",15.0,9.0,193134.0,Bulk Carrier,Australasia (33.8 %),12.0,289.0,,,,Greece,Shanghai Waigaoqiao,In Service,88930.0,,,4631.82,Atlantic/Pacific,,,2006-10-05,12.12,119.19,58083.0,Y,Y,Crude/Products Tanker,2020-08-12,,,Robusto,50417.0,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 91rpm",12.0,,,,,,,,1049,OCEANRUNNER OWNERS LIMITED,,Greece,N,9HA2121,,Bulkers,183478.0,76074.0,Very Large (51-100),,Y,Y,,,,83662.0,Gard P&I,55.8,2021-09-18,,,2026-09-29,54.7,,30291.27,279.0,N,,,,TMS Dry,Greece,Cardiff Marine,Greece,,,,,,,Y,China P.R.,Greece,,15.0,Service,N,D,N,Shanghai,,,Dryships,N,2009-01-01,N,,,Shanghai Waigaoqiao,CSSC,,,,N,Y,Fitted,N,,2020-08-12,FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION,,,"3 x Aux. Diesel Gen. - Yanmar 6N21L-EV - 4-stroke 6-cyl. 210mm x 290mm bore/stroke 2,400mkW total at 720rpm driving 3 x Taiyo FE 553A-10 - AC generator(s) at 2,250ekW total, (2,812.50kVA total) at 60Hz",,,,1.0,15.47,20.0,N,,9.0,1 x Exhaust Scrubber - SOx - PANASIA,,,,,International,,,,,,5.0,,11.0,4.0,,7.0,,34.0,,10.0,6.0,24.0,,,,,,,,,,"1 x Boiler, Composite - Aalborg at 7.28 bar",S,"1 x Emergency Diesel Gen. - Agco Sisu 634 DSBIG - 4-stroke 6-cyl. 108mm x 134mm bore/stroke 165mkW total at 1,500rpm driving 1 x Stamford Power UCM 274 H2 - AC generator(s) at 150ekW total, (187.50kVA total) at 60Hz",24.5,Bulk Carrier,,2019,17335.814765376323,3376.67,Yes,,,,Greece,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Bulk carrier,2076,17719.91952972905,2109735.6444949703,3,280,5.507485749311047e-05,16852.0,175.0,175.0,13690986.0,147940340000.0,2988666000000000.0,1884.7847511783837,1810.6616775984269,639.0330138927841,1186.7156416424511,599.4825308317385,283.641821944748,250.90124146979383,2777.5516498418197,2576.6928498418197,8.574534862716764,15.804042103203276,0.193159922928709,265.1918334960937,0.0,0.1284348864994026,1674.0,10.605098892995818,2.9836394661754877,62.849958274436,183.1561416180576,13.0,0.1952563199972026,200.85879999999997,3175.8112,8.12494140165429,8.06363320537114,7.929685081657087,7.8546500335933915,-384.1047643527272,-0.022156718305497487,0.0,True
15622587.0,9308869,Cohiba,248007000.0,Mineral Hong Kong,Malta,Cardiff Marine,Cardiff Marine,Cardiff Marine,2006-11-01,2006.0,2004-12-17,2003-10-31,,,,174333.0,Capesize,45.0,18.1,,40.0,$m,IFO 380,54.7,"1 x Diesel - MAN B. & W. 6S70MC6.1 - 2-stroke 6-cyl. 700mm x2674mm bore/stroke 16,860mkW total at 91rpm",22908.0,Fitted,,"1 x Exhaust Scrubber - SOx - PANASIA PaSOx™ - 2020 installation year, 1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 3000cu.m/hr - 2020 installation year",15.0,9.0,193134.0,Bulk Carrier,East Asia (17.7 %),12.0,289.0,,,,Greece,Shanghai Waigaoqiao,In Service,88856.0,,,4556.0,Atlantic/Pacific,,,2006-06-17,12.44,119.19,58083.0,Y,Y,Crude/Products Tanker,2020-06-21,,,Cohiba,72938.0,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",12.0,,,,,,,,1028,Oceanfire Owners Inc.,,Greece,N,9HA2122,,Bulkers,183478.0,76074.0,Very Large (51-100),,Y,Y,,,,83662.0,Gard P&I,55.8,2021-07-21,,,2026-07-20,54.7,,30275.89,279.0,N,,,,TMS Dry,Greece,Cardiff Marine,Greece,,,,,,,Y,China P.R.,Greece,,15.0,Service,N,,N,Shanghai,,,Dryships,N,2009-01-01,N,,,Shanghai Waigaoqiao,CSSC,,,,N,Y,Fitted,N,,2020-06-21,FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION,,,"3 x Aux. Diesel Gen. - Yanmar 6N21L-EV - 4-stroke 6-cyl. 210mm x 290mm bore/stroke 2,400mkW total at 720rpm driving 3 x AC generator(s) at 60Hz",,,,1.0,15.47,20.0,N,,9.0,1 x Exhaust Scrubber - SOx - PANASIA,,,,,International,,,,,4.0,4.0,,,13.0,,7.0,15.0,2.0,12.0,18.0,8.0,16.0,0.0,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler - 463m2 at 9 bar",S,"1 x Emergency Diesel Gen. - Agco Sisu4-stroke 165mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",24.5,Bulk Carrier,,2019,17844.715399495868,3044.13,Yes,,,,Greece,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Bulk carrier,2038,18236.770983182265,1958599.5316200764,2,537,5.511501504145089e-05,16860.0,175.0,175.0,11983041.0,90624330000.0,839651140000000.0,1888.3852090576636,1826.9762696745645,580.0777684243712,1212.280452020996,525.0798997365216,174.00491567966122,70.6437891332535,2290.028181010378,2106.298831010378,8.922574598258096,16.225843734666338,0.1167811579980372,627.64111328125,0.0,0.254585881045025,1799.0,10.090411556767648,2.0657693840695157,8.599742609573616,11.357691638398371,13.0,0.28454288904751834,183.72935000000007,2860.40065,8.021298872171924,7.959066521693737,7.7367559831244055,7.653162231469647,-392.05558368639686,-0.02197040271639596,0.0,True
15936945.0,9353620,Fernandina,256296000.0,,Malta,Cardiff Marine,Cardiff Marine,Cardiff Marine,2006-12-01,2006.0,2004-12-30,2005-01-07,,,,174204.0,Capesize,45.0,18.12,,60.0,$m,IFO 380,54.7,"1 x Diesel - MAN B. & W. 6S70MC6.1 - 2-stroke 6-cyl. 700mm x2674mm bore/stroke 16,860mkW total at 91rpm",22908.0,Fitted,,"1 x Exhaust Scrubber - SOx - PANASIA PaSOx™ - 2020 installation year, 1 x BWTS - Ballast Water Treatment System - ERMA FIRST Erma First at 3000cu.m/hr - 2020 installation year",15.0,9.0,193257.0,Bulk Carrier,South East Asia (27.4 %),12.0,289.0,,,,Greece,Shanghai Waigaoqiao,In Service,88853.0,,,4556.0,Atlantic/Pacific,,,2006-08-16,12.17,119.19,58005.0,Y,Y,Crude/Products Tanker,2020-08-06,,,Fernandina,72938.0,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",12.0,,,,,,,,1046,OIL TRANSPORT INVESTMENTS LIMITED,,Greece,N,9HQP8,,Bulkers,183478.0,76074.0,Very Large (51-100),,Y,Y,,,,83662.0,Gard P&I,55.8,2021-09-06,,,2026-10-17,54.7,,30275.27,279.0,N,,,,TMS Dry,Greece,Cardiff Marine,Greece,,,,,,,Y,China P.R.,Greece,,15.0,Service,N,,N,Shanghai,,,Dryships,N,2006-12-13,N,,,Shanghai Waigaoqiao,CSSC,,,,N,Y,Fitted,N,,2020-08-06,FILTRATION - ELECTROLYSIS (ELECTRO-CHLORINATION) - NEUTRALIZATION,,,"3 x Aux. Diesel Gen. - Yanmar 6N21L-EV - 4-stroke 6-cyl. 210mm x 290mm bore/stroke 2,400mkW total at 720rpm driving 3 x AC generator(s) at 60Hz",,,,1.0,15.47,20.0,N,,9.0,1 x Exhaust Scrubber - SOx - PANASIA,,,,,International,,,,,,,,13.0,7.0,,14.0,,16.0,,13.0,10.0,27.0,,,,,,,,,,"1 x Boiler, Composite - Aalborg - 460m2 at 9 bar",S,"1 x Emergency Diesel Gen. - Agco Sisu4-stroke 165mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",24.5,Bulk Carrier,,2019,18013.709361535446,3219.23,Yes,,,,Greece,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Bulk carrier,2147,18413.539480244905,2320042.715031621,3,649,5.507485749311047e-05,16860.0,175.0,175.0,13668281.0,125840660000.0,1264440500000000.0,1950.2147649784415,1872.46073623893,689.0592046383141,1226.9844115134406,598.4883879846903,241.2707279751621,106.15094779025968,2536.275911548818,2326.9309615488182,8.572317477876107,15.802975445388917,0.1984163949697251,606.3538208007812,0.0,0.3634245777518928,1717.0,10.704743693578918,4.139552796837935,2.9420738485188367,0.4522788526091915,13.0,0.2383617558282385,209.3449499999997,3009.8850500000003,8.077208064558983,8.0099893510675,7.838846308730744,7.752735152719501,-399.8301187094585,-0.022195879298642016,0.0,True
16071632.0,9425473,Maha Anosha,419000348.0,,India,Five Stars Shpg.,Five Stars Shpg.,Five Stars Shpg.,2009-04-01,2009.0,2008-08-21,2007-02-16,,,,169056.0,Capesize,45.0,17.7,,71.0,$m,IFO 380,57.1,"1 x Diesel - MAN B. & W. 6S70MC6.2 - 2-stroke 6-cyl. 700mm x2674mm bore/stroke 16,858mkW total at 91rpm",22920.0,Fitted,,1 x Exhaust Scrubber - SOx - Zhejiang Energy - 2019 installation year,14.6,9.0,191400.0,Bulk Carrier,East Asia (25.8 %),23.0,287.5,,,,India,Sungdong SB,In Service,88397.0,,,4100.0,Atlantic/Pacific,,,,11.6,119.8,56828.0,Y,Y,Panamax Bulker,2019-04-18,,,Maha Anosha,74117.0,"1 x FP Propeller (Aft Centre) (mechanical), 91rpm",23.0,,,,,,,,S1036,B G Shirke Construction Technology PVT Ltd.,,India,N,AVNI,,Bulkers,182071.0,96701.0,Very Small (1-5),,Y,Y,,,,,Britannia P&I,57.26,2019-04-23,,,2024-04-22,57.1,,30180.39,279.0,N,,,,Five Stars Shpg.,India,Five Stars Shpg.,India,,,,,,,Y,South Korea,India,,14.6,Service,,D,N,Tongyeong,,,Five Stars Shpg.,N,2009-04-01,N,,,Sungdong SB,Sungdong SB,,,,,Y,,,,,,,,"3 x Aux. Diesel Gen. - HHI-EMD (HiMSEN) 5H21/32 - 4-stroke 5-cyl. 210mm x 320mm bore/stroke 2,400mkW total at 750rpm driving 3 x AC generator(s) at 2,256ekW total, (2,820kVA total) 450V at 50Hz",,,,1.0,,,N,,9.0,1 x Exhaust Scrubber - SOx - Zhejiang Energy,,,,,International,,,,,,,,11.0,19.0,,11.0,2.0,11.0,2.0,26.0,2.0,17.0,,,,,,,,,,,S,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-M2 - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 261mkW total at 1,800rpm driving 1 x AC generator(s) at 188ekW total, (235kVA total) 450V at 60Hz",24.1,Bulk Carrier,,2019,27082.160542090176,4156.57,Yes,,,,India,Indian Register of Shipping,Bulk carrier,2968,27087.095052074743,4168494.3320301184,4,464,6.065835712898347e-05,16858.0,175.0,175.0,24756050.0,293084200000.0,3624036200000000.0,2717.71504862224,2617.600577618443,1338.7370986352296,1851.3044464849224,1193.8792781684097,681.6329655880371,406.4711995283771,4801.266720382307,4497.495020382307,9.106821065321766,15.610354194743936,0.2574123989218329,187.48806762695312,73.92543,0.120345140781108,2202.0,12.24575669845595,1.5511105512686951,48.48461991682527,11.18081573181119,10.0,-0.14415727087502184,303.7716999999993,3852.7983000000004,8.332686047966833,8.256814512368658,8.476843318841855,8.411498179905868,-4.93450998456683,-0.0001822051817800054,0.0027291752717623985,True
