model,class_name,r2,corr,mse,mae,mape,params
cb,CatBoostRegressor,0.9967705026271504,0.9986450754865116,0.0002830048864710039,0.012717959911183288,0.3141174822230827,"{'depth': 8, 'l2_leaf_reg': 1, 'learning_rate': 0.05}"
rf,RandomForestRegressor,0.9042882701273915,0.9779642227729889,0.008387338374776437,0.058012755353108694,0.8239421389319687,"{'max_depth': 30, 'n_estimators': 1000}"
gb,GradientBoostingRegressor,0.680388521572822,0.8469415585522602,0.02800795285592766,0.10182605470056764,1.7172612318331562,"{'learning_rate': 0.01, 'max_depth': 3}"
linear,LinearRegression,0.5069400114463849,0.7119971990439186,0.043207462330550624,0.12476453847239842,2.3219495422750533,{}
ridge,Ridge,0.5053455983195397,0.7108916363068701,0.04334718274331335,0.12418347453893148,2.303338312803496,{'alpha': 0.005}
lasso,Lasso,0.42918509724345455,0.6666640877464609,0.05002122253099525,0.13365847897607921,1.9645657359533535,{'alpha': 0.005}
